company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,departure_delay_min,total_pax,checked_bags,transfer_bags,ground_time_stress,transfer_ratio,load_factor,SSR_intensity,difficulty_score,rank,category
UA,1803,2025-08-06,ORD,DEN,-1.0,214,0,30,0.061389412290204504,0.08571428571428572,0.5504087193460491,0.05065022274010557,0.18757761950016616,199.0,Medium
OO,5274,2025-08-15,ORD,SBN,141.0,45,0,27,0.04752052022464247,0.07714285714285714,0.457765667574932,0.15103999917548047,0.1781912870819361,280.0,Medium
UA,416,2025-08-14,ORD,MXP,65.0,287,0,194,0.06122492288336631,0.5542857142857143,0.610937307273971,0.02795225793665843,0.3152636838422629,4.0,Difficult
YX,3614,2025-08-05,ORD,MCI,-3.0,61,0,28,0.05523106903114581,0.08,0.4421954067730635,0.06444295492393352,0.1600067633873963,422.0,Easy
UA,343,2025-08-01,ORD,SFO,4.0,182,0,28,0.04654282531092973,0.08,0.6285195277020891,0.09882220385885102,0.21085717029057138,156.0,Difficult
YX,3498,2025-08-04,ORD,CVG,-4.0,75,0,27,0.046310104496995366,0.07714285714285714,0.5050910655385057,0.04963640673870447,0.1693787933671802,401.0,Easy
UA,2387,2025-08-02,ORD,MCO,-5.0,289,0,7,0.05348981865545837,0.02,0.8471526646674684,0.010607406371340512,0.2349565930377727,121.0,Difficult
UA,561,2025-08-08,ORD,MCI,-2.0,134,0,47,0.0466501655313103,0.13428571428571429,0.546862159941179,0.09674807351227754,0.20363163291857195,166.0,Difficult
UA,1872,2025-08-09,ORD,MSP,15.0,185,0,77,0.047488886011054186,0.22,0.6394187102633969,0.09431517510529915,0.2479643783902253,57.0,Difficult
OO,5699,2025-08-13,ORD,SAV,0.0,73,0,29,0.048055510601503065,0.08285714285714287,0.4907500358525743,0.07286328913933418,0.17239110568574706,357.0,Easy
UA,1872,2025-08-14,ORD,MSP,30.0,174,0,110,0.0461988032381572,0.3142857142857143,0.5994550408719346,0.10041952245551887,0.2623787342519631,14.0,Difficult
UA,1811,2025-08-07,ORD,MSP,9.0,199,0,108,0.04896053598902557,0.30857142857142855,0.6205968287318211,0.13196091014701122,0.27337240715192235,8.0,Difficult
UA,1677,2025-08-15,ORD,BOS,-3.0,189,0,29,0.0459351654078789,0.08285714285714287,0.5877679655953514,0.028636991659854248,0.18716422506745808,211.0,Medium
UA,1616,2025-08-11,ORD,GRR,-1.0,213,0,108,0.04621313749118938,0.30857142857142855,0.6157733700698704,0.06833612019119543,0.2586173649459207,9.0,Difficult
UA,2154,2025-08-02,ORD,ROC,31.0,215,0,105,0.045927777445531774,0.3,0.6218622988750704,0.07014746419845157,0.2582734007921174,45.0,Difficult
OO,4766,2025-08-02,ORD,OKC,107.0,50,0,47,0.04647461403788,0.13428571428571429,0.5122615803814714,0.06496485651611841,0.1885721791813841,395.0,Medium
UA,695,2025-08-01,ORD,SJU,13.0,234,0,58,0.04675476748076281,0.16571428571428573,0.67970712252447,0.054443554364420194,0.2362704931768018,61.0,Difficult
UA,1198,2025-08-11,ORD,CUN,-8.0,253,0,20,0.0465051467029594,0.05714285714285714,0.7375519461738693,0.02292230642981108,0.21720970612603166,76.0,Difficult
UA,1006,2025-08-09,ORD,LGA,1.0,210,0,29,0.04601273901252369,0.08285714285714287,0.6567085781819376,0.06934441478507902,0.21256413492054302,194.0,Difficult
G7,4476,2025-08-02,ORD,CAE,-7.0,55,0,13,0.04965780678020055,0.037142857142857144,0.5667574931880109,0.06207067374264433,0.17828656436530604,444.0,Medium
UA,2176,2025-08-09,ORD,STT,0.0,188,0,48,0.048184799942577704,0.13714285714285715,0.5844850792817046,0.006222522820985028,0.19610692865311075,278.0,Medium
OO,5253,2025-08-09,ORD,FCA,8.0,75,0,31,0.04765434424605431,0.08857142857142858,0.5050910655385057,0.05435285296192795,0.17358249739368545,384.0,Easy
OO,5138,2025-08-11,ORD,MGW,3.0,31,0,16,0.04697483004024466,0.045714285714285714,0.3051771117166213,0.04910390377400513,0.11163607912460119,556.0,Easy
UA,1923,2025-08-06,ORD,CID,304.0,106,0,76,0.044350017951726516,0.21714285714285714,0.4257601314822024,0.09119452759825351,0.19226965806143356,174.0,Medium
UA,1708,2025-08-02,ORD,CLE,5.0,135,0,63,0.049686360336360896,0.18,0.5511872323861424,0.06064144829888342,0.20983100585722056,249.0,Difficult
OO,5610,2025-08-15,ORD,CHO,-1.0,37,0,13,0.047611468588708766,0.037142857142857144,0.3705722070844687,0.0885789547164763,0.13392799757673934,503.0,Easy
UA,2628,2025-08-07,ORD,BNA,54.0,123,0,48,0.04675476748076281,0.13714285714285715,0.341771573835873,0.068214603813872,0.14739795875168576,502.0,Easy
OO,5383,2025-08-09,ORD,TVC,4.0,65,0,18,0.0463836656738137,0.05142857142857143,0.67574931880109,0.033128844884861564,0.2023353412365318,244.0,Difficult
OO,5353,2025-08-08,ORD,GRR,23.0,45,0,26,0.04874832313953754,0.07428571428571429,0.457765667574932,0.06457181918498933,0.16055170624402068,459.0,Easy
YX,3663,2025-08-06,ORD,BGR,27.0,72,0,26,0.047628855775956734,0.07428571428571429,0.4835795210096085,0.054254593634222414,0.1646058842834622,348.0,Easy
OO,5726,2025-08-03,ORD,TYS,10.0,72,0,31,0.046747459130078904,0.08857142857142858,0.7520435967302452,0.04197218160140148,0.23257243038472242,40.0,Difficult
UA,2006,2025-08-13,ORD,GUA,2.0,172,0,26,0.04874412552273447,0.07428571428571429,0.5319588982633532,0.08001909581850605,0.18218820995778842,292.0,Medium
UA,2154,2025-08-08,ORD,ROC,12.0,164,0,78,0.04675476748076281,0.22285714285714286,0.4665946143424719,0.09265959980310608,0.20492128950475375,162.0,Difficult
OO,5607,2025-08-10,ORD,TUS,-5.0,75,0,26,0.04848216542704939,0.07428571428571429,0.5511872323861424,0.09444264585932757,0.1898014154679445,248.0,Medium
UA,1525,2025-08-04,ORD,AUS,61.0,145,0,19,0.04563810059629344,0.054285714285714284,0.5944379568357769,0.08923829199497021,0.19372000635825487,164.0,Medium
OO,5726,2025-08-07,ORD,TYS,-8.0,52,0,8,0.046747459130078904,0.022857142857142857,0.5340599455040872,0.05897859793518399,0.16504922941636796,429.0,Easy
UA,758,2025-08-12,ORD,EWR,102.0,209,0,33,0.048732894399204855,0.09428571428571429,0.6035955124594705,0.07222570244444675,0.203535315494947,86.0,Difficult
UA,1077,2025-08-04,ORD,DCA,-5.0,157,0,28,0.056743754321719145,0.08,0.4827156035586488,0.0045147365483122915,0.15860497449584038,478.0,Easy
UA,1775,2025-08-08,ORD,FLL,12.0,223,0,29,0.0464577445832548,0.08285714285714287,0.6462180140958702,0.052481079945051426,0.20670232860224,149.0,Difficult
UA,2337,2025-08-01,ORD,IAD,4.0,193,0,48,0.046283784881133744,0.13714285714285715,0.5548840820178711,0.08756347761819012,0.2044045657781602,203.0,Difficult
OO,4638,2025-08-15,ORD,COS,26.0,72,0,37,0.04755128217131195,0.10571428571428572,0.4835795210096085,0.07881941769986427,0.17735271987234,291.0,Medium
UA,617,2025-08-14,ORD,CLT,13.0,170,0,43,0.046762617190756625,0.12285714285714286,0.5253931256360593,0.09555239864053351,0.19520183200863422,166.0,Medium
UA,1270,2025-08-10,ORD,PUJ,0.0,234,0,26,0.0441502337048141,0.07428571428571429,0.67970712252447,0.04386178389593437,0.21051563609317714,98.0,Difficult
UA,1363,2025-08-05,ORD,LAX,12.0,241,0,36,0.046159962036392554,0.10285714285714286,0.6239782016348775,0.08068471427685407,0.21169376758929367,118.0,Difficult
G7,4517,2025-08-11,ORD,SCE,11.0,50,0,19,0.05033991951069781,0.054285714285714284,0.5122615803814714,0.0472781832969415,0.16619443617939408,432.0,Easy
G7,4563,2025-08-07,ORD,FSD,-7.0,50,0,27,0.047929787862940824,0.07714285714285714,0.5122615803814714,0.09326353366680147,0.1803827524733247,326.0,Medium
UA,1983,2025-08-10,ORD,LAX,49.0,199,0,59,0.04614249010124503,0.16857142857142857,0.573150868433471,0.07596792374027482,0.21446690602965335,83.0,Difficult
UA,2347,2025-08-05,ORD,CLE,98.0,64,0,22,0.04616788622181326,0.06285714285714286,0.17740717638948164,0.19120348746432853,0.11215714317106582,506.0,Easy
UA,1905,2025-08-14,ORD,PIT,102.0,170,0,62,0.046428151286672215,0.17714285714285716,0.5849227974568574,0.07890611772865481,0.22022608258166126,65.0,Difficult
OO,5234,2025-08-10,ORD,MKE,42.0,40,0,12,0.10277165139492056,0.03428571428571429,0.40326975476839244,0.07734552737159212,0.1556894681563213,477.0,Easy
OO,5493,2025-08-10,ORD,ATW,-3.0,46,0,40,0.04929401332393534,0.11428571428571428,0.4686648501362399,0.06696421945531456,0.17391868899373206,367.0,Medium
UA,1756,2025-08-08,ORD,YYZ,63.0,143,0,40,0.04572114182173072,0.11428571428571428,0.4367551951675914,0.033623577306154756,0.1582012853710766,474.0,Easy
YX,3523,2025-08-06,ORD,RIC,-1.0,92,0,37,0.0463906617018188,0.10571428571428572,0.626989817868923,0.061196826713888486,0.20933258974912552,101.0,Difficult
UA,2179,2025-08-08,ORD,SFO,0.0,265,0,54,0.0461232226312602,0.15428571428571428,0.5844570204243229,0.06716734902443461,0.21195612027177427,119.0,Difficult
UA,2661,2025-08-06,ORD,LGA,-6.0,157,0,2,0.04619374409002819,0.005714285714285714,0.4827156035586488,0.032678229319421215,0.14250124140912632,436.0,Easy
UA,2369,2025-08-03,ORD,AUS,-3.0,207,0,49,0.04634889129931776,0.14,0.6468599192409967,0.05158450454945161,0.22093654810993482,71.0,Difficult
OO,5392,2025-08-03,ORD,OKC,17.0,80,0,21,0.04615495728770579,0.060000000000000005,0.5409436397533343,0.05081551833872702,0.1742455007923907,420.0,Medium
OO,5444,2025-08-05,ORD,LIT,-8.0,48,0,9,0.0463836656738137,0.025714285714285714,0.49046321525885567,0.02354856337305159,0.14766918762003978,462.0,Easy
UA,1525,2025-08-11,ORD,AUS,-1.0,142,0,34,0.046711502800099204,0.09714285714285714,0.5814627395008867,0.0911710270597761,0.20189905541292094,153.0,Difficult
OO,5118,2025-08-15,ORD,PLN,13.0,46,0,8,0.0463836656738137,0.022857142857142857,0.4686648501362399,0.16308744330540956,0.1694130866115717,344.0,Easy
UA,1077,2025-08-15,ORD,DCA,5.0,43,0,14,0.08945395761360411,0.04,0.10846656380289552,0.022434577113375074,0.06843974365748012,554.0,Easy
UA,592,2025-08-02,ORD,JAC,19.0,189,0,50,0.046558159628126955,0.14285714285714285,0.784741144414169,0.04641724542214376,0.2551504687906948,61.0,Difficult
G7,4389,2025-08-15,ORD,CID,22.0,50,0,33,0.0462017689456811,0.09428571428571429,0.5122615803814714,0.07203952580378918,0.17990525951125858,268.0,Medium
OO,5314,2025-08-03,ORD,LNK,7.0,64,0,20,0.04747504604260932,0.05714285714285714,0.6648501362397821,0.08066177936085289,0.21087311803061318,123.0,Difficult
UA,2202,2025-08-06,ORD,IAH,139.0,193,0,15,0.04633088314109665,0.04285714285714286,0.5548840820178711,0.04815793566510246,0.17296615829410297,284.0,Easy
UA,293,2025-08-13,ORD,LGA,18.0,185,0,29,0.0497879877719033,0.08285714285714287,0.5746364203407637,0.037909027258753336,0.18689159258279828,256.0,Medium
UA,881,2025-08-09,ORD,HND,0.0,322,0,350,0.04767014495262251,1.0,0.5191164121810361,0.048838126766861126,0.403847771884418,1.0,Difficult
YX,3690,2025-08-05,ORD,IND,-1.0,51,0,17,0.05290386089180221,0.04857142857142857,0.33299870930732833,0.0636470259883725,0.12399309793490439,496.0,Easy
UA,2290,2025-08-03,ORD,DFW,-4.0,150,0,15,0.0466501655313103,0.04285714285714286,0.6160633190605943,0.05906929959391011,0.19053902505760942,295.0,Medium
UA,1347,2025-08-04,ORD,FLL,5.0,203,0,29,0.04703735704054024,0.08285714285714287,0.5853287260438708,0.06484288047070234,0.19412625043155596,161.0,Medium
YX,3464,2025-08-05,ORD,PIT,0.0,72,0,15,0.05736434315887744,0.04285714285714286,0.5278318411833398,0.03214625197514474,0.16631079935281284,397.0,Easy
OO,4748,2025-08-02,ORD,ATW,2.0,46,0,32,0.04843000386530548,0.09142857142857143,0.4686648501362399,0.07465407736332215,0.1694831720234589,468.0,Easy
OO,4809,2025-08-07,ORD,ICT,69.0,84,0,55,0.04681433292718648,0.15714285714285714,0.5696256991251972,0.06302774521574578,0.20834198798831868,136.0,Difficult
UA,1933,2025-08-05,ORD,LAS,-4.0,192,0,21,0.04637798140105955,0.060000000000000005,0.551839617615271,0.0346027347015634,0.1737938457644483,350.0,Medium
UA,1069,2025-08-01,ORD,DCA,32.0,122,0,34,0.046558159628126955,0.09714285714285714,0.4949612906016177,0.0948872294038873,0.18097093070533427,384.0,Medium
OO,5138,2025-08-02,ORD,MGW,-7.0,45,0,31,0.04652008821991315,0.08857142857142858,0.457765667574932,0.03312884464299254,0.1571660694311626,495.0,Easy
UA,2179,2025-08-13,ORD,SFO,15.0,246,0,47,0.0461232226312602,0.13428571428571429,0.5402082023335429,0.07252842690541632,0.19696613132527563,180.0,Medium
YX,3571,2025-08-13,ORD,DSM,-4.0,87,0,76,0.04778400298524631,0.21714285714285714,0.5911372436540944,0.05264517425791426,0.22693426094639463,60.0,Difficult
UA,1156,2025-08-09,ORD,MSY,57.0,102,0,43,0.04680186574072571,0.12285714285714286,0.2778378213812735,0.1364745053382392,0.14150920184946963,478.0,Easy
YX,3610,2025-08-06,ORD,YQB,-1.0,88,0,13,0.04695101023060825,0.037142857142857144,0.5983077584970601,0.035942633972630644,0.1801364837736879,243.0,Medium
G7,4554,2025-08-03,ORD,GRB,7.0,44,0,28,0.04779336531684137,0.08,0.446866485013624,0.09020856258588984,0.1640963433656364,487.0,Easy
UA,1168,2025-08-03,ORD,SFO,2.0,226,0,68,0.04609615149063636,0.19428571428571428,0.5831062670299727,0.04314607627836756,0.21680605603178615,86.0,Difficult
UA,1363,2025-08-12,ORD,LAX,198.0,234,0,53,0.041991006380321126,0.15142857142857144,0.6049046321525885,0.08316550277888171,0.21831370336516268,44.0,Difficult
UA,1314,2025-08-09,ORD,IAH,43.0,253,0,83,0.04609615149063636,0.23714285714285716,0.656675749318801,0.06346883066594346,0.2499772631957941,48.0,Difficult
UA,912,2025-08-14,ORD,KEF,54.0,167,0,157,0.04720220095041041,0.44857142857142857,0.4843943522417637,0.07824574879175893,0.263051255246773,12.0,Difficult
UA,622,2025-08-09,ORD,DEN,-3.0,517,0,92,0.06129919738068712,0.26285714285714284,0.7413240710243436,0.03641302458640126,0.276717667601858,14.0,Difficult
YX,3569,2025-08-02,ORD,ALB,-1.0,97,0,28,0.04645828997253477,0.08,0.6628423920837517,0.06704349713291567,0.2130567844392815,229.0,Difficult
YX,3464,2025-08-03,ORD,PIT,4.0,69,0,13,0.046504038508607334,0.037142857142857144,0.5044764499805372,0.03364150211399179,0.15608433875622912,520.0,Easy
UA,1291,2025-08-10,ORD,IAH,1.0,229,0,57,0.04637266385557987,0.16285714285714287,0.5912806539509537,0.02942159493489312,0.20833056734567676,108.0,Difficult
UA,307,2025-08-09,ORD,COS,-4.0,158,0,52,0.046711502800099204,0.14857142857142858,0.6506638986203019,0.07387535874817777,0.22859735438759793,128.0,Difficult
G7,4611,2025-08-07,ORD,MDT,-2.0,50,0,44,0.04661103658397945,0.12571428571428572,0.5122615803814714,0.03312884472159998,0.1801030464434531,328.0,Medium
YX,3716,2025-08-11,ORD,CMH,-3.0,76,0,34,0.046387678101640156,0.09714285714285714,0.5122615803814714,0.06291692637868664,0.17885079808731152,301.0,Medium
UA,2287,2025-08-09,ORD,SRQ,-3.0,178,0,24,0.07189045163794303,0.06857142857142857,0.7371653475195711,0.03650719859045595,0.230302769232224,117.0,Difficult
UA,2653,2025-08-02,ORD,RDU,-6.0,231,0,50,0.046606635856685924,0.14285714285714285,0.6705737293166699,0.03527268448761367,0.2243942456979817,174.0,Difficult
UA,2004,2025-08-04,ORD,SYR,6.0,185,0,37,0.04637081427454346,0.10571428571428572,0.6394187102633969,0.044601282088004526,0.2091147496943846,84.0,Difficult
G7,4429,2025-08-06,ORD,FSD,-7.0,53,0,13,0.04838452968327233,0.037142857142857144,0.5449591280653951,0.0778460940833951,0.1756100740237238,266.0,Medium
UA,845,2025-08-02,ORD,GRU,60.0,360,0,211,0.04937175950612105,0.6028571428571429,0.584237314276901,0.10191035347884377,0.331967212831116,3.0,Difficult
UA,1779,2025-08-11,ORD,BOS,39.0,69,0,9,0.04614249010124503,0.025714285714285714,0.1773704960954744,0.11566665372712466,0.08774727322823847,563.0,Easy
UA,286,2025-08-05,ORD,CLE,-3.0,174,0,70,0.05636281251319564,0.2,0.49703925836847157,0.049595748112809604,0.2010878079686385,172.0,Difficult
UA,1413,2025-08-15,ORD,LGA,0.0,175,0,13,0.04652989637682226,0.037142857142857144,0.5418075572042941,0.0503101851710102,0.16875860953403654,349.0,Easy
UA,2385,2025-08-05,ORD,MSO,-4.0,171,0,71,0.04640060703574762,0.20285714285714287,0.5286760119497061,0.041196450664423956,0.20504276094532134,150.0,Difficult
OO,5429,2025-08-05,ORD,TYS,-3.0,87,0,33,0.04801672379918067,0.09428571428571429,0.6446087971973531,0.022150909827543086,0.20355882697602967,161.0,Difficult
UA,777,2025-08-14,ORD,LAS,156.0,188,0,28,0.04570244459394454,0.08,0.5844850792817046,0.05984701155999793,0.1918014055106091,193.0,Medium
UA,695,2025-08-03,ORD,SJU,12.0,223,0,38,0.04675476748076281,0.10857142857142857,0.6462180140958702,0.057239826176512756,0.21417175614635608,103.0,Difficult
UA,2092,2025-08-09,ORD,LGA,-7.0,212,0,8,0.04741042483656221,0.022857142857142857,0.6632743508092315,0.031960857390264524,0.19214817234561515,296.0,Medium
UA,2677,2025-08-12,ORD,IAD,183.0,177,0,44,0.04722381982383601,0.12571428571428572,0.5153579390636611,0.1016771955256478,0.19477064124676707,121.0,Medium
G7,4425,2025-08-07,ORD,GRR,-4.0,45,0,25,0.04938496168800165,0.07142857142857142,0.457765667574932,0.06850219100273892,0.16081448645782412,459.0,Easy
G7,4431,2025-08-13,ORD,MSN,-2.0,49,0,19,0.04688388167617836,0.054285714285714284,0.5013623978201635,0.05911742575330403,0.16480067767998374,397.0,Easy
UA,2672,2025-08-07,ORD,PNS,-3.0,153,0,27,0.07412926194873792,0.07714285714285714,0.6290385363954846,0.06942698549587979,0.21266952406838277,116.0,Difficult
OO,5260,2025-08-07,ORD,FSD,159.0,64,0,43,0.08771969714194768,0.12285714285714286,0.6648501362397821,0.03091801071428885,0.22942633105967328,45.0,Difficult
UA,2071,2025-08-12,ORD,SAN,-6.0,107,0,12,0.046117421672555094,0.03428571428571429,0.2930601433942734,0.042385421835170245,0.1041487752887975,459.0,Easy
OO,5499,2025-08-10,ORD,SBN,144.0,36,0,11,0.047656942770741915,0.03142857142857143,0.3596730245231608,0.14514444063002865,0.14110136994516137,515.0,Easy
UA,466,2025-08-11,ORD,DCA,-8.0,134,0,5,0.04815292861663838,0.014285714285714285,0.546862159941179,0.026793320350428692,0.16009151121180057,470.0,Easy
G7,4519,2025-08-07,ORD,SCE,12.0,46,0,29,0.047975262044973974,0.08285714285714287,0.4686648501362399,0.06696421945531456,0.1656659207529008,425.0,Easy
UA,533,2025-08-15,ORD,OMA,10.0,108,0,65,0.046800841865509125,0.18571428571428572,0.3596730245231608,0.11894196423479442,0.17417547296597324,308.0,Medium
OO,5309,2025-08-07,ORD,FWA,11.0,54,0,27,0.048293581319206025,0.07714285714285714,0.5558583106267031,0.07308762506912134,0.18735589135197614,256.0,Medium
OO,4748,2025-08-14,ORD,ATW,9.0,39,0,24,0.04470112093858712,0.06857142857142857,0.39237057220708454,0.08845638607507147,0.1463371136912187,493.0,Easy
G7,4530,2025-08-15,ORD,SGF,-8.0,53,0,24,0.04706577840431096,0.06857142857142857,0.5449591280653951,0.03446368802498108,0.17439511028549542,307.0,Medium
UA,2629,2025-08-04,ORD,CLE,-2.0,178,0,34,0.046071842711300666,0.09714285714285714,0.5092171159788714,0.11301696586366507,0.18801493926655538,209.0,Medium
UA,1304,2025-08-10,ORD,LAS,3.0,181,0,36,0.04678847505897155,0.10285714285714286,0.5615048750861757,0.06908849075226041,0.1939447451539732,217.0,Medium
UA,1851,2025-08-04,ORD,ALB,-15.0,137,0,50,0.04726353821919931,0.14285714285714285,0.5598373772760693,0.07779737810195092,0.205412167119453,99.0,Difficult
UA,2370,2025-08-04,ORD,BOS,15.0,188,0,30,0.046283784881133744,0.08571428571428572,0.5396617600048712,0.07395871912289606,0.18502089071870856,243.0,Medium
OO,5383,2025-08-11,ORD,TVC,0.0,48,0,12,0.0463836656738137,0.03428571428571429,0.49046321525885567,0.04565690487859911,0.15423371306400643,495.0,Easy
YX,3610,2025-08-11,ORD,YQB,-4.0,70,0,33,0.04673121835078135,0.09428571428571429,0.46923849132367706,0.045762183009621676,0.16405285350950657,450.0,Easy
UA,2133,2025-08-06,ORD,EWR,22.0,197,0,14,0.04575373643089546,0.04,0.5772851127074561,0.07945536056572625,0.1839384712192779,221.0,Medium
OO,5099,2025-08-12,ORD,CIU,-8.0,23,0,20,0.046656510766012606,0.05714285714285714,0.21798365122615806,0.16693236858165533,0.11616505403838864,439.0,Easy
UA,1531,2025-08-11,ORD,DSM,23.0,136,0,89,0.046527490993732504,0.2542857142857143,0.5555123048311059,0.13040554910470595,0.242488861898266,19.0,Difficult
UA,2394,2025-08-11,ORD,DEN,1.0,270,0,58,0.04642293883102415,0.16571428571428573,0.596101446237686,0.03443896926156592,0.21126860848961337,103.0,Difficult
OO,5251,2025-08-09,ORD,ASE,-1.0,102,0,21,0.05022757153155708,0.060000000000000005,0.7613857532113663,0.03763721281155666,0.22794215232462003,130.0,Difficult
UA,1941,2025-08-10,ORD,CVG,55.0,124,0,64,0.04662883082912286,0.18285714285714286,0.41780199818346964,0.061941006699570034,0.17654163584880397,348.0,Medium
UA,2609,2025-08-05,ORD,SNA,-8.0,148,0,9,0.047294206853593763,0.025714285714285714,0.6074131741706674,0.043167227420369214,0.18110357251139025,296.0,Medium
UA,291,2025-08-07,ORD,BDL,4.0,167,0,38,0.05032706811142757,0.10857142857142857,0.5740236148955495,0.06130043289522992,0.1980069678792188,187.0,Medium
UA,1316,2025-08-10,ORD,SRQ,3.0,125,0,20,0.04717153231601596,0.05714285714285714,0.507936507936508,0.0826515307540477,0.1719516071154556,387.0,Easy
UA,291,2025-08-11,ORD,BDL,3.0,173,0,74,0.046428151286672215,0.21142857142857144,0.5958219800181653,0.059096562343391584,0.2275603957163642,45.0,Difficult
G7,4568,2025-08-15,ORD,SCE,-9.0,52,0,21,0.046701984948045755,0.060000000000000005,0.5340599455040872,0.04877474799319435,0.1722805314590744,322.0,Easy
UA,1129,2025-08-01,ORD,BOS,3.0,207,0,10,0.04614249010124503,0.02857142857142857,0.5975065836542707,0.017407357713765604,0.17384372162955145,436.0,Medium
OO,5505,2025-08-15,ORD,SBN,-1.0,46,0,29,0.04838452968327233,0.08285714285714287,0.4686648501362399,0.14001786958138673,0.1803994310696047,265.0,Medium
OO,4792,2025-08-15,ORD,ROA,9.0,67,0,20,0.04681433292718648,0.05714285714285714,0.4477269467947799,0.1059873797259532,0.16145922680775585,402.0,Easy
G7,4458,2025-08-07,ORD,LIT,-6.0,49,0,18,0.04742957186057616,0.05142857142857143,0.5013623978201635,0.13130792865925447,0.17868819960220744,336.0,Medium
OO,5930,2025-08-08,ORD,FAR,-5.0,70,0,33,0.047975262044973974,0.09428571428571429,0.7302452316076294,0.055868853478332314,0.2316990857824946,55.0,Difficult
UA,2424,2025-08-12,ORD,RDU,27.0,167,0,74,0.046448628791003914,0.21142857142857144,0.4757280075502717,0.0422369525116348,0.19417112388433894,125.0,Medium
UA,118,2025-08-14,ORD,EDI,145.0,184,0,65,0.044564698392487674,0.18571428571428572,0.5370324498389893,0.06408052382119797,0.20687219817030464,105.0,Difficult
UA,1989,2025-08-07,ORD,BOS,29.0,177,0,52,0.04621313749118938,0.14857142857142858,0.5061726515762714,0.04372086437123149,0.18629413415852814,268.0,Medium
OO,5225,2025-08-10,ORD,MKE,-4.0,36,0,48,0.04865737477547123,0.13714285714285715,0.3596730245231608,0.10092775792599391,0.15898673443434463,460.0,Easy
YX,3668,2025-08-05,ORD,IND,-2.0,70,0,22,0.04983970350833315,0.06285714285714286,0.46923849132367706,0.023022174455022738,0.15258025448870946,446.0,Easy
UA,1398,2025-08-01,ORD,ATL,12.0,191,0,68,0.04637474916753269,0.19428571428571428,0.5943337382226455,0.08665186760836442,0.22839766139902262,79.0,Difficult
UA,2465,2025-08-12,ORD,ORF,-6.0,183,0,68,0.04616603923122648,0.19428571428571428,0.5244394379918713,0.1089012605657662,0.21531135195191758,49.0,Difficult
YX,3523,2025-08-12,ORD,RIC,208.0,84,0,35,0.0463906617018188,0.1,0.5696256991251972,0.06723885792106835,0.19477139487605863,120.0,Medium
UA,2099,2025-08-09,ORD,IAH,-6.0,196,0,91,0.0475083396401693,0.26,0.5640174752256709,0.12499126160246997,0.24525512301896252,63.0,Difficult
UA,2182,2025-08-10,ORD,PHL,-3.0,171,0,33,0.047316874974667925,0.09428571428571429,0.5885558583106266,0.1094608044062748,0.20679761652274056,117.0,Difficult
OO,5376,2025-08-02,ORD,LEX,182.0,61,0,50,0.03979690530701195,0.14285714285714285,0.4047038577369856,0.11083422910875952,0.17099616756238759,462.0,Easy
G7,4504,2025-08-08,ORD,CHA,-6.0,46,0,6,0.04697483004024466,0.017142857142857144,0.4686648501362399,0.07080914840931836,0.1497062055137113,497.0,Easy
OO,5135,2025-08-06,ORD,MCW,-8.0,31,0,13,0.04652008821991315,0.037142857142857144,0.3051771117166213,0.12327382281621253,0.12419078324408606,469.0,Easy
OO,4789,2025-08-15,ORD,FAR,1.0,74,0,39,0.047318561357377595,0.11142857142857143,0.5434021019852083,0.07662850098848158,0.19322893695835452,175.0,Medium
OO,5868,2025-08-12,ORD,YWG,11.0,30,0,30,0.050436281467863296,0.08571428571428572,0.18241789760504806,0.17462222811679223,0.11708837589355088,436.0,Easy
UA,980,2025-08-07,ORD,DUB,21.0,346,0,108,0.04728728167808534,0.30857142857142855,0.5602454029784244,0.02178074844290692,0.2357465420794702,28.0,Difficult
UA,2104,2025-08-03,ORD,BOS,-1.0,196,0,10,0.058811922031266756,0.02857142857142857,0.5640174752256709,0.01670550558610927,0.16913190367587674,455.0,Easy
OO,5948,2025-08-01,ORD,BNA,6.0,77,0,30,0.04662039891557451,0.08571428571428572,0.5194320952244371,0.023022174487836604,0.16987714980692037,468.0,Easy
OO,5795,2025-08-07,ORD,TUL,-7.0,59,0,19,0.04700826693879845,0.054285714285714284,0.3903628280510541,0.07869451156709002,0.14100351797924965,516.0,Easy
UA,1421,2025-08-10,ORD,FLL,-4.0,242,0,3,0.05479565589539766,0.008571428571428572,0.6267029972752044,0.035029066402711945,0.18226311651081994,310.0,Medium
OO,5977,2025-08-11,ORD,ICT,-8.0,76,0,25,0.046387678101640156,0.07142857142857142,0.5122615803814714,0.07688008954199531,0.17521485929140182,339.0,Medium
UA,1832,2025-08-04,ORD,CMH,0.0,143,0,30,0.06477532845843052,0.08571428571428572,0.5857878119458501,0.058360183528850335,0.19898015965833318,131.0,Medium
UA,2364,2025-08-11,ORD,CMH,-5.0,198,0,45,0.04609031261716847,0.1285714285714286,0.617313942418174,0.059390875574522814,0.21217661164745577,99.0,Difficult
UA,1068,2025-08-05,ORD,IAD,-11.0,208,0,37,0.06462855713668565,0.10571428571428572,0.6113450582115433,0.047924427888285534,0.20823828870012004,139.0,Difficult
UA,1448,2025-08-09,ORD,BUF,5.0,115,0,52,0.04680350870328256,0.14857142857142858,0.46468578348687345,0.11771728321288362,0.190898812268137,303.0,Medium
